timestamp,country,part_category,unit_price,quantity,part_ID
2021-01-13 07:22:00,USA,Engine,508.99,8,IDS_5211
2021-01-13 10:43:00,Japan,Engine,136698.68,6,IDS_3518
2021-01-13 23:30:00,Japan,Brake,24968.75,50,IDS_4124
2021-01-13 00:55:00,India,Electronics,44781.8,4,IDS_5456
2021-01-13 23:56:00,USA,Electronics,604.92,3,IDS_8776
2021-01-13 07:22:00,Japan,Suspension,81122.68,4,IDS_4897
2021-01-13 23:00:00,USA,Engine,284.93,46,IDS_8835
2021-01-13 17:53:00,India,Interior,7044.97,180,IDS_8772
2021-01-13 07:29:00,USA,Engine,277.98,28,IDS_1498
2021-01-13 06:40:00,USA,Engine,861.62,7,IDS_5468
2021-01-13 07:13:00,Europe,Brake,250.01,50,IDS_3230
2021-01-13 16:51:00,Japan,Brake,68329.68,34,IDS_2409
2021-01-13 21:51:00,Japan,Interior,45967.96,48,IDS_8847
2021-01-14 04:10:00,Japan,Brake,36290.78,32,IDS_6516
2021-01-14 22:34:00,India,Suspension,22867.48,22,IDS_1897
2021-01-14 23:37:00,Japan,Suspension,79417.79,6,IDS_4897
2021-01-14 09:18:00,India,Interior,6611.61,103,IDS_2080
2021-01-14 01:56:00,Japan,Suspension,24643.75,43,IDS_5815
2021-01-14 09:36:00,Japan,Brake,24879.09,46,IDS_4124
2021-01-14 16:38:00,Japan,Interior,45306.84,15,IDS_8847
2021-01-14 10:20:00,Japan,Brake,25345.32,50,IDS_4124
2021-01-14 04:00:00,India,Interior,12125.34,25,IDS_5419
2021-01-14 10:29:00,India,Engine,11078.48,49,IDS_2209
2021-01-14 17:22:00,Japan,Brake,67748.18,10,IDS_2409
2021-01-14 14:26:00,India,Brake,14796.67,19,IDS_3157
2021-01-14 20:30:00,Japan,Brake,25191.91,48,IDS_4124
2021-01-14 06:37:00,Japan,Suspension,25144.53,18,IDS_5815
2021-01-14 19:58:00,USA,Suspension,290.94,50,IDS_9510
2021-01-14 02:00:00,Japan,Brake,35682.66,21,IDS_6516
2021-01-14 11:26:00,India,Interior,6983.29,59,IDS_8772
2021-01-14 07:29:00,Europe,Brake,175.98,13,IDS_1319
2021-01-14 02:50:00,Japan,Brake,25964.2,20,IDS_3876
2021-01-14 20:39:00,India,Interior,6962.48,80,IDS_8772
2021-01-14 03:35:00,India,Electronics,17359.46,19,IDS_4172
2021-01-14 08:37:00,Japan,Interior,45965.64,37,IDS_8847
2021-01-14 14:51:00,Japan,Suspension,24949.56,16,IDS_5815
2021-01-14 08:26:00,Japan,Interior,45666.99,11,IDS_8847
2021-01-14 03:47:00,India,Brake,32426.7,17,IDS_5732
2021-01-14 23:20:00,India,Brake,9369.31,43,IDS_1969
2021-01-14 19:11:00,USA,Brake,324.57,15,IDS_4888
2021-01-14 17:37:00,India,Electronics,52376.35,9,IDS_7163
2021-01-14 00:51:00,Japan,Interior,45619.72,22,IDS_8847
2021-01-14 07:49:00,USA,Brake,105.36,22,IDS_3597
2021-01-14 14:19:00,USA,Brake,411.38,20,IDS_4803
2021-01-14 10:21:00,India,Interior,7019.4,56,IDS_8772
2021-01-14 03:02:00,Europe,Brake,430.24,2,IDS_5071
2021-01-14 14:11:00,Japan,Engine,136278.34,8,IDS_3518
2021-01-14 16:04:00,Europe,Engine,373.4,49,IDS_3556
2021-01-14 18:36:00,India,Interior,7100.35,78,IDS_3896
2021-01-14 01:00:00,Japan,Brake,24903.47,35,IDS_4124
2021-01-14 00:43:00,Europe,Electronics,271.43,31,IDS_4946
2021-01-14 09:36:00,India,Interior,12141.09,49,IDS_5419
2021-01-14 16:53:00,USA,Suspension,242.29,16,IDS_5060
2021-01-14 16:48:00,USA,Engine,285.68,14,IDS_8835
2021-01-14 17:50:00,India,Electronics,17428.01,16,IDS_4172
2021-01-14 09:31:00,Japan,Engine,135008.21,2,IDS_3518
2021-01-14 13:08:00,USA,Brake,325.84,25,IDS_4888
2021-01-14 16:55:00,India,Suspension,22597.32,28,IDS_1897
2021-01-14 01:00:00,USA,Engine,850.04,7,IDS_5468
2021-01-14 02:17:00,USA,Engine,832.79,7,IDS_7552
2021-01-14 02:15:00,India,Interior,7117.29,163,IDS_3896
2021-01-14 05:28:00,India,Electronics,52406.86,8,IDS_7163
2021-01-14 06:42:00,India,Electronics,17329.61,32,IDS_4172
2021-01-14 18:48:00,USA,Engine,278.08,29,IDS_1498
2021-01-14 18:23:00,USA,Suspension,243.45,13,IDS_5060
2021-01-14 06:16:00,Japan,Suspension,79520.17,6,IDS_4897
2021-01-14 08:46:00,Europe,Engine,175.51,40,IDS_9613
2021-01-14 06:25:00,Japan,Brake,36299.17,24,IDS_6516
2021-01-14 00:25:00,India,Engine,10968.72,47,IDS_2209
2021-01-14 05:08:00,India,Interior,6662.28,56,IDS_2080
2021-01-14 14:58:00,India,Brake,19306.12,44,IDS_2096
2021-01-14 19:30:00,USA,Brake,324.21,42,IDS_4888
2021-01-14 01:38:00,India,Interior,12189.88,16,IDS_5419
2021-01-14 08:15:00,India,Interior,6826.52,178,IDS_7489
2021-01-14 12:07:00,India,Brake,32977.25,23,IDS_5732
2021-01-14 00:01:00,Europe,Brake,178.31,16,IDS_1319
2021-01-14 22:23:00,USA,Engine,856.62,5,IDS_5468
2021-01-14 02:52:00,Japan,Brake,53036.29,20,IDS_5124
2021-01-14 18:45:00,Europe,Engine,371.31,45,IDS_3556
2021-01-14 06:21:00,Japan,Engine,59327.12,43,IDS_3057
2021-01-14 22:06:00,Europe,Electronics,844.41,5,IDS_7979
2021-01-14 02:54:00,Japan,Engine,59691.52,23,IDS_3057
2021-01-14 12:38:00,India,Interior,12153.14,23,IDS_5419
2021-01-14 09:04:00,Japan,Engine,59960.89,24,IDS_3057
2021-01-14 12:00:00,USA,Engine,596.48,1,IDS_5945
2021-01-14 01:58:00,Europe,Engine,817.18,7,IDS_6437
2021-01-14 05:45:00,India,Suspension,39536.16,20,IDS_6866
2021-01-14 20:18:00,India,Electronics,79234.87,9,IDS_5670
2021-01-14 07:37:00,Europe,Engine,825.99,4,IDS_6437
2021-01-14 09:54:00,Japan,Electronics,100037.73,6,IDS_3605
2021-01-14 20:57:00,USA,Brake,391.22,48,IDS_3327
2021-01-14 13:36:00,India,Interior,21061.21,12,IDS_3397
2021-01-14 03:56:00,India,Electronics,79381.43,8,IDS_5670
2021-01-14 14:08:00,USA,Engine,828.76,8,IDS_7552
2021-01-14 00:18:00,India,Interior,6998.34,162,IDS_8772
2021-01-14 10:42:00,Japan,Electronics,98832.21,10,IDS_3605
2021-01-14 19:41:00,USA,Engine,604.51,7,IDS_5945
2021-01-14 15:05:00,India,Suspension,22725.89,38,IDS_1897
2021-01-14 08:58:00,India,Electronics,79065.99,1,IDS_5670
2021-01-14 21:57:00,Japan,Interior,45170.36,37,IDS_8847
2021-01-14 20:05:00,USA,Engine,846.02,4,IDS_7552
2021-01-14 04:53:00,Japan,Brake,24939.26,11,IDS_4124
2021-01-14 04:30:00,Europe,Interior,164.69,14,IDS_8516
2021-01-14 23:28:00,India,Interior,7075.46,157,IDS_3896
2021-01-14 06:47:00,Japan,Suspension,24771.39,23,IDS_5815
2021-01-14 09:01:00,India,Interior,8855.56,43,IDS_2696
2021-01-14 14:38:00,India,Interior,7138.23,198,IDS_3896
2021-01-14 00:47:00,India,Electronics,51496.08,5,IDS_7163
2021-01-14 22:18:00,India,Engine,78669.55,8,IDS_3455
2021-01-14 21:19:00,India,Electronics,80323.79,7,IDS_5670
2021-01-14 08:47:00,India,Brake,14972.24,28,IDS_3157
2021-01-14 17:02:00,USA,Brake,391.74,22,IDS_3327
2021-01-14 07:55:00,India,Interior,6972.35,83,IDS_7489
2021-01-15 22:36:00,India,Electronics,17229.71,17,IDS_4172
2021-01-15 14:47:00,India,Interior,6569.77,148,IDS_2080
2021-01-15 21:50:00,USA,Engine,288.3,42,IDS_8835
2021-01-15 01:45:00,India,Electronics,52392.86,3,IDS_7163
2021-01-15 16:19:00,India,Suspension,39305.94,25,IDS_6866
2021-01-15 14:45:00,Japan,Suspension,25062.15,24,IDS_5815
2021-01-15 08:06:00,USA,Electronics,611.66,3,IDS_8776
2021-01-15 14:53:00,Japan,Brake,35507.74,28,IDS_6516
2021-01-15 06:29:00,Europe,Engine,130.38,20,IDS_4165
2021-01-15 13:01:00,India,Electronics,52021.76,2,IDS_7163
2021-01-15 12:31:00,India,Suspension,9126.28,28,IDS_9630
2021-01-15 16:17:00,Europe,Engine,191.47,49,IDS_8173
2021-01-15 05:08:00,India,Brake,32408.67,27,IDS_5732
2021-01-15 08:23:00,USA,Brake,393.74,32,IDS_3327
2021-01-15 13:16:00,India,Interior,21198.83,10,IDS_3397
2021-01-15 04:30:00,India,Brake,9386.81,36,IDS_1969
2021-01-15 05:33:00,Japan,Brake,25072.84,26,IDS_4124
2021-01-15 22:14:00,USA,Brake,321.18,39,IDS_4888
2021-01-15 11:37:00,Japan,Brake,25965.22,40,IDS_3876
2021-01-15 02:34:00,India,Interior,8867.71,14,IDS_2696
2021-01-15 04:18:00,India,Interior,6930.7,107,IDS_8772
2021-01-15 23:20:00,Japan,Suspension,24922.91,49,IDS_5815
2021-01-15 00:42:00,India,Interior,21193.71,41,IDS_3397
2021-01-15 21:48:00,Europe,Interior,187.36,19,IDS_6343
2021-01-15 22:04:00,Japan,Suspension,80773.52,4,IDS_4897
2021-01-15 06:48:00,Japan,Brake,67988.02,22,IDS_2409
2021-01-15 04:27:00,USA,Brake,104.97,37,IDS_3597
2021-01-15 17:48:00,Japan,Electronics,99781.6,10,IDS_3605
2021-01-15 05:27:00,Europe,Electronics,1035.79,10,IDS_9440
2021-01-15 04:22:00,USA,Engine,605.69,1,IDS_5945
2021-01-15 16:34:00,Japan,Brake,24926.99,24,IDS_4124
2021-01-15 16:43:00,USA,Engine,511.27,9,IDS_5211
2021-01-15 20:23:00,Japan,Brake,68803.92,46,IDS_2409
2021-01-15 21:48:00,India,Electronics,17556.51,50,IDS_4172
2021-01-15 18:53:00,India,Electronics,17366.36,18,IDS_4172
2021-01-15 08:32:00,India,Interior,7013.49,197,IDS_8772
2021-01-15 20:12:00,Japan,Brake,52111.13,19,IDS_5124
2021-01-15 07:20:00,USA,Engine,509.82,2,IDS_5211
2021-01-15 18:06:00,USA,Interior,32.44,159,IDS_5759
2021-01-15 08:27:00,Europe,Electronics,448.72,3,IDS_2983
2021-01-15 17:27:00,Europe,Brake,426.89,4,IDS_5071
2021-01-15 08:57:00,India,Interior,21076.25,46,IDS_3397
2021-01-15 15:58:00,Japan,Brake,52449.27,33,IDS_5124
2021-01-15 08:27:00,India,Brake,19316.04,19,IDS_2096
2021-01-15 08:56:00,Europe,Engine,824.38,3,IDS_6437
2021-01-15 16:56:00,Europe,Interior,162.01,20,IDS_8516
2021-01-15 19:13:00,India,Interior,6820.07,98,IDS_7489
2021-01-15 21:18:00,USA,Engine,274.84,44,IDS_1498
2021-01-15 03:47:00,India,Interior,6887.96,161,IDS_7489
2021-01-15 22:22:00,USA,Engine,508.62,2,IDS_5211
2021-01-16 03:49:00,Japan,Suspension,24646.12,14,IDS_5815
2021-01-16 10:39:00,Japan,Brake,36260.14,47,IDS_6516
2021-01-16 01:01:00,Japan,Suspension,25016.74,47,IDS_5815
2021-01-16 04:50:00,India,Brake,19150.75,35,IDS_2096
2021-01-16 23:17:00,Japan,Brake,35831.96,18,IDS_6516
2021-01-16 10:55:00,India,Interior,6973.5,129,IDS_8772
2021-01-16 14:28:00,India,Interior,7043.05,181,IDS_3896
2021-01-16 21:03:00,Japan,Suspension,24666.78,10,IDS_5815
2021-01-16 16:47:00,Japan,Brake,52890.7,13,IDS_5124
2021-01-16 23:59:00,Japan,Interior,45448.42,12,IDS_8847
2021-01-16 15:11:00,India,Brake,19180.37,19,IDS_2096
2021-01-16 10:04:00,India,Brake,32906.34,13,IDS_5732
2021-01-16 15:19:00,USA,Brake,104.83,45,IDS_3597
2021-01-16 14:38:00,Japan,Interior,29740.12,44,IDS_5703
2021-01-16 17:53:00,Japan,Brake,26075.98,45,IDS_3876
2021-01-16 05:29:00,USA,Engine,841.47,3,IDS_7552
2021-01-16 09:18:00,Japan,Interior,30218.83,48,IDS_5703
2021-01-16 21:53:00,Japan,Interior,29649.14,39,IDS_5703
2021-01-16 17:05:00,Japan,Brake,25312.94,25,IDS_4124
2021-01-16 00:49:00,Japan,Suspension,24575.43,45,IDS_5815
2021-01-16 03:41:00,Japan,Suspension,79695.83,9,IDS_4897
2021-01-16 17:14:00,Japan,Interior,44989.53,49,IDS_8847
2021-01-16 19:52:00,Japan,Brake,25918.46,21,IDS_3876
2021-01-16 16:42:00,Europe,Engine,830.83,2,IDS_6437
2021-01-16 09:53:00,Japan,Brake,35990.16,49,IDS_6516
2021-01-16 22:47:00,India,Interior,7132.27,95,IDS_3896
2021-01-16 00:24:00,India,Interior,6565.28,116,IDS_2080
2021-01-16 11:23:00,Japan,Brake,14811.9,200,IDS_5728
2021-01-16 03:58:00,India,Electronics,17312.14,49,IDS_4172
2021-01-16 01:46:00,Japan,Interior,29818.84,45,IDS_5703
2021-01-16 11:11:00,Japan,Engine,137628.91,2,IDS_3518
2021-01-16 20:13:00,USA,Suspension,291.82,32,IDS_9510
2021-01-16 05:07:00,Japan,Brake,35962.27,35,IDS_6516
2021-01-16 01:59:00,India,Interior,12290.79,18,IDS_5419
2021-01-16 14:31:00,Japan,Brake,52797.26,30,IDS_5124
2021-01-16 06:24:00,Japan,Brake,35855.26,10,IDS_6516
2021-01-16 22:20:00,Japan,Interior,45774.48,43,IDS_8847
2021-01-16 13:36:00,USA,Brake,406.45,37,IDS_4803
2021-01-16 16:28:00,Japan,Brake,25876.84,33,IDS_3876
2021-01-16 17:40:00,Japan,Engine,134903.67,5,IDS_3518
2021-01-18 19:27:00,Japan,Brake,52318.4,19,IDS_5124
2021-01-18 16:32:00,India,Brake,9377.53,33,IDS_1969
2021-01-18 06:02:00,India,Suspension,22507.37,24,IDS_1897
2021-01-18 07:19:00,India,Electronics,44844.85,9,IDS_5456
2021-01-18 11:38:00,USA,Engine,604.42,2,IDS_5945
2021-01-18 22:54:00,India,Brake,19144.24,35,IDS_2096
2021-01-18 16:13:00,USA,Engine,829.89,3,IDS_7552
2021-01-18 17:05:00,India,Interior,7106.2,166,IDS_3896
2021-01-18 17:17:00,India,Electronics,45546.09,8,IDS_5456
2021-01-18 18:48:00,India,Brake,9456.02,46,IDS_1969
2021-01-18 14:11:00,India,Interior,21189.1,40,IDS_3397
2021-01-18 02:07:00,Japan,Brake,52149.7,14,IDS_5124
2021-01-18 06:38:00,Japan,Brake,52888.03,22,IDS_5124
2021-01-18 10:31:00,Japan,Brake,36113.54,45,IDS_6516
2021-01-18 23:36:00,India,Interior,21180.21,32,IDS_3397
2021-01-18 01:44:00,India,Suspension,9160.05,38,IDS_9630
2021-01-18 07:24:00,India,Electronics,17502.66,20,IDS_4172
2021-01-18 12:11:00,USA,Engine,276.26,39,IDS_1498
2021-01-18 23:23:00,India,Suspension,22365.53,39,IDS_1897
2021-01-18 03:02:00,India,Interior,7031.99,153,IDS_8772
2021-01-18 23:31:00,Europe,Electronics,806.76,6,IDS_6213
2021-01-18 21:27:00,Japan,Interior,30238.54,46,IDS_5703
2021-01-18 02:38:00,India,Electronics,44555.09,7,IDS_5456
2021-01-18 13:59:00,India,Electronics,17584.72,50,IDS_4172
2021-01-18 00:04:00,Japan,Engine,60076.06,16,IDS_3057
2021-01-18 17:52:00,India,Brake,19258.28,44,IDS_2096
2021-01-18 11:14:00,Japan,Interior,30184.76,12,IDS_5703
2021-01-18 13:03:00,USA,Suspension,292.31,36,IDS_9510
2021-01-18 21:42:00,USA,Engine,828.11,1,IDS_7552
2021-01-18 15:34:00,USA,Interior,32.26,178,IDS_5759
2021-01-18 05:13:00,India,Suspension,39390.68,41,IDS_6866
2021-01-18 10:44:00,India,Suspension,39801.56,23,IDS_6866
2021-01-18 16:06:00,India,Engine,11032.89,26,IDS_2209
2021-01-18 10:25:00,Europe,Brake,284.78,29,IDS_8971
2021-01-18 00:21:00,Europe,Electronics,1023.9,6,IDS_9440
2021-01-18 18:15:00,Europe,Engine,372.56,24,IDS_3556
2021-01-18 22:08:00,India,Interior,7155.14,159,IDS_3896
2021-01-18 13:23:00,Japan,Engine,136287.65,9,IDS_3518
2021-01-18 05:08:00,Japan,Brake,25017.9,24,IDS_4124
2021-01-18 02:05:00,India,Electronics,44482.31,2,IDS_5456
2021-01-18 00:24:00,Europe,Engine,824.74,3,IDS_6437
2021-01-18 16:22:00,India,Suspension,22580.2,47,IDS_1897
2021-01-18 16:02:00,India,Brake,32453.04,41,IDS_5732
2021-01-18 12:52:00,India,Engine,79318.18,2,IDS_3455
2021-01-18 04:44:00,USA,Engine,852.78,1,IDS_5468
2021-01-18 13:08:00,India,Interior,12120.95,46,IDS_5419
2021-01-18 07:25:00,USA,Engine,831.75,3,IDS_7552
2021-01-18 08:43:00,USA,Brake,393.43,32,IDS_3327
2021-01-18 03:33:00,USA,Brake,398.24,22,IDS_3327
2021-01-18 00:53:00,India,Electronics,17572.66,18,IDS_4172
2021-01-19 03:49:00,Japan,Engine,134888.54,10,IDS_3518
2021-01-19 00:17:00,Europe,Electronics,808.93,3,IDS_6213
2021-01-19 05:58:00,India,Brake,32434.27,50,IDS_5732
2021-01-19 22:55:00,India,Suspension,9131.67,16,IDS_9630
2021-01-19 21:59:00,Europe,Engine,128.31,25,IDS_4165
2021-01-19 12:39:00,USA,Suspension,241.16,38,IDS_5060
2021-01-19 23:10:00,Japan,Suspension,24736.42,17,IDS_5815
2021-01-19 03:20:00,Japan,Brake,35885.94,18,IDS_6516
2021-01-19 13:52:00,India,Electronics,17568.81,48,IDS_4172
2021-01-19 10:58:00,Europe,Brake,433.08,3,IDS_5071
2021-01-19 23:44:00,Japan,Brake,52496.32,15,IDS_5124
2021-01-19 05:31:00,USA,Brake,325.34,17,IDS_4888
2021-01-19 07:44:00,Europe,Brake,248.99,24,IDS_3230
2021-01-19 05:22:00,India,Brake,15030.83,29,IDS_3157
2021-01-19 15:25:00,USA,Engine,858.08,8,IDS_5468
2021-01-19 10:07:00,India,Suspension,39491.41,20,IDS_6866
2021-01-19 11:36:00,Europe,Brake,176.71,18,IDS_1319
2021-01-19 05:25:00,Japan,Brake,36012.82,33,IDS_6516
2021-01-19 05:15:00,India,Brake,19123.82,47,IDS_2096
2021-01-19 22:19:00,India,Brake,14928.35,27,IDS_3157
2021-01-19 14:21:00,India,Engine,78827.31,8,IDS_3455
2021-01-19 20:44:00,USA,Engine,595.49,10,IDS_5945
2021-01-19 23:40:00,India,Suspension,39893.68,46,IDS_6866
2021-01-19 07:22:00,Japan,Brake,67528.43,26,IDS_2409
2021-01-19 18:06:00,Japan,Brake,52949.89,43,IDS_5124
2021-01-19 03:29:00,Japan,Brake,52001.99,22,IDS_5124
2021-01-19 07:51:00,India,Interior,7133.16,88,IDS_3896
2021-01-19 10:16:00,USA,Suspension,292.49,24,IDS_9510
2021-01-19 06:05:00,India,Interior,8771.21,50,IDS_2696
2021-01-19 20:23:00,India,Brake,19049.34,17,IDS_2096
2021-01-19 09:04:00,India,Engine,78719.25,3,IDS_3455
2021-01-19 15:52:00,USA,Brake,103.83,41,IDS_3597
2021-01-19 05:27:00,USA,Engine,607.0,8,IDS_5945
2021-01-19 13:49:00,India,Interior,12286.91,48,IDS_5419
2021-01-19 11:59:00,USA,Brake,104.38,18,IDS_3597
2021-01-19 23:42:00,Japan,Brake,26200.84,39,IDS_3876
2021-01-19 18:45:00,Japan,Electronics,98482.46,3,IDS_3605
2021-01-19 03:29:00,India,Interior,21221.42,32,IDS_3397
2021-01-19 20:57:00,India,Suspension,22403.06,17,IDS_1897
2021-01-19 14:49:00,Japan,Brake,52873.83,25,IDS_5124
2021-01-19 03:35:00,Japan,Brake,26074.54,10,IDS_3876
2021-01-19 18:09:00,India,Suspension,39036.2,11,IDS_6866
2021-01-19 20:41:00,India,Interior,12051.32,45,IDS_5419
2021-01-19 14:34:00,Japan,Electronics,99585.59,2,IDS_3605
2021-01-19 12:09:00,Europe,Engine,372.83,36,IDS_3556
2021-01-19 21:55:00,Japan,Interior,45619.27,31,IDS_8847
2021-01-19 21:41:00,Japan,Electronics,98893.61,5,IDS_3605
2021-01-19 08:00:00,Japan,Engine,137667.94,6,IDS_3518
2021-01-19 23:21:00,India,Electronics,44695.55,9,IDS_5456
2021-01-19 22:22:00,India,Interior,7030.33,114,IDS_3896
2021-01-20 12:01:00,India,Interior,12301.98,34,IDS_5419
2021-01-20 18:48:00,India,Electronics,80096.1,2,IDS_5670
2021-01-20 06:44:00,Japan,Suspension,24702.16,33,IDS_5815
2021-01-20 03:36:00,India,Brake,9357.53,49,IDS_1969
2021-01-20 21:14:00,Japan,Brake,52513.12,29,IDS_5124
2021-01-20 05:36:00,Japan,Brake,26261.02,39,IDS_3876
2021-01-20 07:28:00,USA,Engine,512.81,8,IDS_5211
2021-01-20 07:45:00,India,Interior,6909.82,75,IDS_8772
2021-01-20 19:26:00,India,Interior,12162.14,35,IDS_5419
2021-01-20 15:13:00,India,Engine,10986.67,30,IDS_2209
2021-01-20 18:46:00,USA,Engine,862.44,9,IDS_5468
2021-01-20 08:26:00,USA,Brake,413.37,21,IDS_4803
2021-01-20 10:52:00,Japan,Brake,35774.38,10,IDS_6516
2021-01-20 15:01:00,Japan,Interior,29928.53,13,IDS_5703
2021-01-20 14:48:00,Japan,Electronics,98684.53,3,IDS_3605
2021-01-20 08:24:00,India,Engine,11202.81,50,IDS_2209
2021-01-20 01:19:00,Europe,Electronics,446.06,4,IDS_2983
2021-01-20 11:47:00,India,Electronics,45366.09,8,IDS_5456
2021-01-20 05:25:00,USA,Suspension,239.61,19,IDS_5060
2021-01-20 04:08:00,Japan,Interior,45554.23,14,IDS_8847
2021-01-20 21:36:00,Japan,Brake,67585.04,15,IDS_2409
2021-01-20 17:54:00,India,Brake,19038.87,19,IDS_2096
2021-01-20 04:54:00,Japan,Brake,52050.59,45,IDS_5124
2021-01-20 17:30:00,Japan,Brake,53128.82,50,IDS_5124
2021-01-20 07:31:00,India,Interior,7147.24,65,IDS_3896
2021-01-21 06:00:00,India,Brake,14883.25,22,IDS_3157
2021-01-21 04:20:00,USA,Engine,273.23,46,IDS_1498
2021-01-21 13:53:00,Europe,Brake,305.27,16,IDS_8153
2021-01-21 23:34:00,India,Engine,10978.36,49,IDS_2209
2021-01-21 23:55:00,Japan,Interior,45951.03,50,IDS_8847
2021-01-21 13:03:00,Japan,Interior,29832.31,21,IDS_5703
2021-01-21 19:09:00,USA,Engine,596.7,3,IDS_5945
2021-01-21 04:34:00,India,Interior,6653.52,123,IDS_2080
2021-01-21 05:25:00,India,Engine,11076.65,25,IDS_2209
2021-01-21 18:35:00,USA,Engine,512.6,3,IDS_5211
2021-01-21 14:30:00,Japan,Brake,67959.98,18,IDS_2409
2021-01-21 13:40:00,Europe,Electronics,445.67,2,IDS_2983
2021-01-21 14:04:00,India,Interior,8884.36,40,IDS_2696
2021-01-21 00:43:00,Japan,Engine,136453.16,6,IDS_3518
2021-01-21 22:46:00,India,Interior,21271.38,22,IDS_3397
2021-01-21 02:36:00,Japan,Brake,24861.29,20,IDS_4124
2021-01-21 13:48:00,India,Electronics,17374.64,13,IDS_4172
2021-01-21 22:53:00,USA,Suspension,291.92,39,IDS_9510
2021-01-21 10:47:00,India,Brake,9445.25,16,IDS_1969
2021-01-21 18:51:00,India,Interior,8839.39,23,IDS_2696
2021-01-22 23:06:00,USA,Electronics,604.36,9,IDS_8776
2021-01-22 09:14:00,Japan,Suspension,80910.65,9,IDS_4897
2021-01-22 05:02:00,India,Brake,9491.93,36,IDS_1969
2021-01-22 08:37:00,Japan,Brake,53018.74,40,IDS_5124
2021-01-22 21:58:00,USA,Engine,274.76,24,IDS_1498
2021-01-22 20:06:00,USA,Brake,398.11,28,IDS_3327
2021-01-22 17:28:00,India,Engine,11143.43,50,IDS_2209
2021-01-22 22:01:00,India,Brake,9386.9,12,IDS_1969
2021-01-22 23:25:00,India,Suspension,8980.46,36,IDS_9630
2021-01-22 16:35:00,USA,Engine,513.72,9,IDS_5211
2021-01-22 18:53:00,USA,Engine,602.33,7,IDS_5945
2021-01-22 18:58:00,India,Electronics,52128.31,4,IDS_7163
2021-01-22 00:43:00,India,Suspension,39585.46,17,IDS_6866
2021-01-22 20:09:00,Japan,Brake,35690.05,19,IDS_6516
2021-01-22 16:30:00,India,Interior,6549.83,134,IDS_2080
2021-01-22 00:40:00,USA,Brake,104.98,11,IDS_3597
2021-01-22 22:39:00,India,Electronics,17358.79,22,IDS_4172
2021-01-22 07:05:00,Japan,Interior,30335.06,33,IDS_5703
2021-01-22 02:52:00,India,Engine,11079.7,48,IDS_2209
2021-01-22 00:37:00,Japan,Brake,14862.88,133,IDS_5728
2021-01-23 01:00:00,India,Brake,32870.45,41,IDS_5732
2021-01-23 21:14:00,USA,Engine,601.02,10,IDS_5945
2021-01-23 14:25:00,Europe,Electronics,444.7,10,IDS_2983
2021-01-23 20:41:00,Japan,Interior,45566.77,16,IDS_8847
2021-01-23 05:34:00,India,Suspension,22877.71,26,IDS_1897
2021-01-23 17:25:00,USA,Electronics,603.12,3,IDS_8776
2021-01-23 13:01:00,India,Electronics,52002.62,1,IDS_7163
2021-01-23 08:00:00,Japan,Brake,35665.23,48,IDS_6516
2021-01-23 18:26:00,USA,Brake,408.15,23,IDS_4803
2021-01-23 02:49:00,Japan,Brake,52699.05,17,IDS_5124
2021-01-23 05:29:00,Japan,Brake,14576.82,148,IDS_5728
2021-01-23 02:21:00,India,Interior,7083.49,101,IDS_3896
2021-01-23 17:58:00,USA,Brake,322.52,49,IDS_4888
2021-01-23 15:12:00,Japan,Brake,25899.13,32,IDS_3876
2021-01-23 02:38:00,USA,Brake,395.78,16,IDS_3327
2021-01-23 00:11:00,Japan,Interior,45950.03,12,IDS_8847
2021-01-23 17:17:00,Japan,Engine,137618.26,2,IDS_3518
2021-01-23 08:00:00,Japan,Interior,45939.18,24,IDS_8847
2021-01-23 19:45:00,Japan,Interior,45087.88,37,IDS_8847
2021-01-23 23:04:00,India,Interior,7161.54,94,IDS_3896
2021-01-23 19:03:00,India,Brake,32656.32,25,IDS_5732
2021-01-23 18:34:00,Japan,Interior,30098.31,40,IDS_5703
2021-01-23 21:24:00,India,Suspension,22593.69,40,IDS_1897
2021-01-23 23:45:00,Japan,Interior,29889.44,30,IDS_5703
2021-01-23 19:19:00,India,Interior,7033.09,159,IDS_8772
2021-01-23 09:02:00,USA,Brake,409.64,44,IDS_4803
2021-01-23 13:14:00,India,Interior,6918.31,162,IDS_7489
2021-01-23 01:15:00,India,Brake,9444.53,20,IDS_1969
2021-01-23 08:19:00,India,Engine,78419.88,2,IDS_3455
2021-01-23 02:46:00,Japan,Interior,45608.14,32,IDS_8847
2021-01-23 17:12:00,USA,Engine,291.08,45,IDS_8835
2021-01-23 18:02:00,Japan,Electronics,99354.67,4,IDS_3605
2021-01-23 08:26:00,Japan,Brake,68838.46,26,IDS_2409
2021-01-23 14:29:00,Japan,Interior,29799.32,25,IDS_5703
2021-01-23 00:33:00,India,Interior,7050.7,185,IDS_8772
2021-01-23 05:01:00,Europe,Engine,833.47,2,IDS_6437
2021-01-23 13:37:00,Europe,Brake,282.4,21,IDS_8971
2021-01-23 05:49:00,Japan,Engine,59596.81,46,IDS_3057
2021-01-23 08:24:00,USA,Electronics,608.23,5,IDS_8776
2021-01-23 05:29:00,USA,Brake,105.33,43,IDS_3597
2021-01-23 21:29:00,India,Brake,9336.82,24,IDS_1969
2021-01-23 21:29:00,India,Brake,14820.38,15,IDS_3157
2021-01-23 20:46:00,Europe,Engine,370.62,44,IDS_3556
