gameId,win,TEAM
JP1_352537775,True,blue
JP1_352537775,False,red
JP1_352538166,False,red
JP1_352538166,True,blue
JP1_352560145,False,blue
JP1_352560145,True,red
JP1_352560186,True,red
JP1_352560186,False,blue
JP1_352566350,False,red
JP1_352566350,True,blue
JP1_352568921,True,red
JP1_352568921,False,blue
JP1_352620899,False,red
JP1_352620899,True,blue
JP1_352630518,False,red
JP1_352630518,True,blue
JP1_352636421,False,blue
JP1_352636421,True,red
JP1_352637457,False,blue
JP1_352637457,True,red
JP1_352639688,False,red
JP1_352639688,True,blue
JP1_352646266,False,red
JP1_352646266,True,blue
JP1_352651053,False,blue
JP1_352651053,True,red
JP1_352651791,False,red
JP1_352651791,True,blue
JP1_352657960,False,red
JP1_352657960,True,blue
JP1_352660109,False,blue
JP1_352660109,True,red
JP1_352662416,False,red
JP1_352662416,True,blue
JP1_352662801,False,blue
JP1_352662801,True,red
JP1_352664739,True,blue
JP1_352664739,False,red
JP1_352667828,True,red
JP1_352667828,False,blue
JP1_352670362,True,red
JP1_352670362,False,blue
JP1_352672940,False,blue
JP1_352672940,True,red
JP1_352676544,True,blue
JP1_352676544,False,red
JP1_352677172,False,red
JP1_352677172,True,blue
JP1_352679034,False,blue
JP1_352679034,True,red
JP1_352680224,True,blue
JP1_352680224,False,red
JP1_352684261,True,blue
JP1_352684261,False,red
JP1_352685840,False,red
JP1_352685840,True,blue
JP1_352688030,False,red
JP1_352688030,True,blue
JP1_352689444,False,red
JP1_352689444,True,blue
JP1_352695257,False,blue
JP1_352695257,True,red
JP1_352696831,True,red
JP1_352696831,False,blue
JP1_352699320,True,red
JP1_352699320,False,blue
JP1_352702296,False,blue
JP1_352702296,True,red
JP1_352702935,False,red
JP1_352702935,True,blue
JP1_352703560,False,blue
JP1_352703560,True,red
JP1_352703806,False,red
JP1_352703806,True,blue
JP1_352703891,True,blue
JP1_352703891,False,red
JP1_352705187,True,blue
JP1_352705187,False,red
JP1_352705466,False,blue
JP1_352705466,True,red
JP1_352706648,True,blue
JP1_352706648,False,red
JP1_352709166,False,red
JP1_352709166,True,blue
JP1_352715658,False,red
JP1_352715658,True,blue
JP1_352719529,True,red
JP1_352719529,False,blue
JP1_352721031,False,red
JP1_352721031,True,blue
JP1_352721045,False,blue
JP1_352721045,True,red
JP1_352721078,True,blue
JP1_352721078,False,red
JP1_352721447,True,blue
JP1_352721447,False,red
JP1_352722009,True,blue
JP1_352722009,False,red
JP1_352723210,True,red
JP1_352723210,False,blue
JP1_352724100,False,blue
JP1_352724100,True,red
JP1_352724422,False,red
JP1_352724422,True,blue
JP1_352725302,False,red
JP1_352725302,True,blue
JP1_352725944,False,blue
JP1_352725944,True,red
JP1_352726948,False,blue
JP1_352726948,True,red
JP1_352727934,False,blue
JP1_352727934,True,red
JP1_352728905,True,red
JP1_352728905,False,blue
JP1_352731976,True,red
JP1_352731976,False,blue
JP1_352732062,True,blue
JP1_352732062,False,red
JP1_352733720,True,blue
JP1_352733720,False,red
JP1_352735001,True,red
JP1_352735001,False,blue
JP1_352737853,True,red
JP1_352737853,False,blue
JP1_352740157,False,blue
JP1_352740157,True,red
JP1_352741873,False,blue
JP1_352741873,True,red
JP1_352742321,False,blue
JP1_352742321,True,red
JP1_352742614,False,red
JP1_352742614,True,blue
JP1_352742858,True,blue
JP1_352742858,False,red
JP1_352743077,True,blue
JP1_352743077,False,red
JP1_352743925,False,red
JP1_352743925,True,blue
JP1_352744815,True,blue
JP1_352744815,False,red
JP1_352747452,False,red
JP1_352747452,True,blue
JP1_352747863,True,blue
JP1_352747863,False,red
JP1_352748833,True,red
JP1_352748833,False,blue
JP1_352755043,False,blue
JP1_352755043,True,red
JP1_352755168,True,red
JP1_352755168,False,blue
JP1_352756726,True,blue
JP1_352756726,False,red
JP1_352757686,False,blue
JP1_352757686,True,red
KR_5681279607,False,red
KR_5681279607,True,blue
KR_5685756488,False,red
KR_5685756488,True,blue
KR_5690667977,False,blue
KR_5690667977,True,red
KR_5692674523,False,red
KR_5692674523,True,blue
KR_5695768322,True,blue
KR_5695768322,False,red
KR_5697629407,True,red
KR_5697629407,False,blue
KR_5698422331,False,blue
KR_5698422331,True,red
KR_5698694873,False,blue
KR_5698694873,True,red
KR_5700855096,False,red
KR_5700855096,True,blue
KR_5705349479,False,blue
KR_5705349479,True,red
KR_5706628250,False,red
KR_5706628250,True,blue
KR_5709902150,False,blue
KR_5709902150,True,red
KR_5710005338,True,red
KR_5710005338,False,blue
KR_5712258063,True,blue
KR_5712258063,False,red
KR_5718488323,False,blue
KR_5718488323,True,red
KR_5719593796,False,red
KR_5719593796,True,blue
KR_5721782132,False,blue
KR_5721782132,True,red
KR_5724404442,False,red
KR_5724404442,True,blue
KR_5728935908,False,red
KR_5728935908,True,blue
KR_5729851410,False,red
KR_5729851410,True,blue
KR_5734138964,True,red
KR_5734138964,False,blue
KR_5735473724,False,red
KR_5735473724,True,blue
KR_5739000158,False,blue
KR_5739000158,True,red
KR_5750316918,True,blue
KR_5750316918,False,red
KR_5753155951,False,blue
KR_5753155951,True,red
KR_5755270670,True,red
KR_5755270670,False,blue
KR_5758032561,True,blue
KR_5758032561,False,red
KR_5758420870,False,red
KR_5758420870,True,blue
KR_5764374110,False,blue
KR_5764374110,True,red
KR_5766828332,True,blue
KR_5766828332,False,red
KR_5772504044,True,blue
KR_5772504044,False,red
KR_5774080548,True,blue
KR_5774080548,False,red
KR_5775652668,False,red
KR_5775652668,True,blue
KR_5777145576,False,red
KR_5777145576,True,blue
KR_5777366485,False,red
KR_5777366485,True,blue
KR_5777566250,True,red
KR_5777566250,False,blue
KR_5777576603,False,blue
KR_5777576603,True,red
KR_5779443754,False,red
KR_5779443754,True,blue
KR_5779462078,False,red
KR_5779462078,True,blue
KR_5780761627,False,blue
KR_5780761627,True,red
KR_5784735345,False,red
KR_5784735345,True,blue
KR_5787099683,False,blue
KR_5787099683,True,red
KR_5788734682,False,red
KR_5788734682,True,blue
KR_5792825275,False,red
KR_5792825275,True,blue
KR_5793275804,True,red
KR_5793275804,False,blue
KR_5794136815,True,blue
KR_5794136815,False,red
KR_5799574972,False,blue
KR_5799574972,True,red
KR_5802788767,True,blue
KR_5802788767,False,red
KR_5802863914,True,red
KR_5802863914,False,blue
KR_5803406280,True,red
KR_5803406280,False,blue
KR_5803904630,True,red
KR_5803904630,False,blue
KR_5804463415,False,red
KR_5804463415,True,blue
KR_5805426594,True,blue
KR_5805426594,False,red
KR_5805541447,True,blue
KR_5805541447,False,red
KR_5806004729,True,blue
KR_5806004729,False,red
KR_5806051559,False,blue
KR_5806051559,True,red
KR_5807517744,True,red
KR_5807517744,False,blue
KR_5807586313,True,blue
KR_5807586313,False,red
KR_5808765964,True,blue
KR_5808765964,False,red
KR_5808980772,True,blue
KR_5808980772,False,red
KR_5810165734,True,blue
KR_5810165734,False,red
KR_5810446592,True,red
KR_5810446592,False,blue
KR_5810878060,True,red
KR_5810878060,False,blue
KR_5810910209,False,red
KR_5810910209,True,blue
KR_5813857576,True,blue
KR_5813857576,False,red
KR_5814330774,True,red
KR_5814330774,False,blue
KR_5814345067,True,blue
KR_5814345067,False,red
KR_5815675555,True,blue
KR_5815675555,False,red
KR_5816117481,True,red
KR_5816117481,False,blue
KR_5817329243,True,red
KR_5817329243,False,blue
KR_5817644382,True,blue
KR_5817644382,False,red
KR_5818588730,False,blue
KR_5818588730,True,red
KR_5820264288,True,red
KR_5820264288,False,blue
KR_5820546429,True,red
KR_5820546429,False,blue
KR_5822246114,False,red
KR_5822246114,True,blue
KR_5824463473,True,red
KR_5824463473,False,blue
KR_5824560807,False,red
KR_5824560807,True,blue
KR_5824787840,False,red
KR_5824787840,True,blue
KR_5827291286,True,blue
KR_5827291286,False,red
KR_5827696727,True,blue
KR_5827696727,False,red
KR_5829104212,True,blue
KR_5829104212,False,red
KR_5829158206,False,blue
KR_5829158206,True,red
KR_5829466128,True,blue
KR_5829466128,False,red
KR_5830198376,False,red
KR_5830198376,True,blue
KR_5830804475,True,blue
KR_5830804475,False,red
KR_5832068310,True,blue
KR_5832068310,False,red
KR_5832110513,False,blue
KR_5832110513,True,red
KR_5833183892,False,red
KR_5833183892,True,blue
KR_5834204487,False,blue
KR_5834204487,True,red
KR_5836694462,True,red
KR_5836694462,False,blue
KR_5837240669,False,red
KR_5837240669,True,blue
KR_5837328774,True,blue
KR_5837328774,False,red
KR_5837568429,False,blue
KR_5837568429,True,red
KR_5837743954,True,red
KR_5837743954,False,blue
KR_5838178760,False,blue
KR_5838178760,True,red
KR_5838212733,True,red
KR_5838212733,False,blue
KR_5838215302,False,red
KR_5838215302,True,blue
KR_5838342693,False,red
KR_5838342693,True,blue
KR_5838398478,True,blue
KR_5838398478,False,red
KR_5838910799,False,blue
KR_5838910799,True,red
KR_5838971236,True,red
KR_5838971236,False,blue
KR_5839551730,True,red
KR_5839551730,False,blue
KR_5841155685,False,red
KR_5841155685,True,blue
KR_5842606322,False,blue
KR_5842606322,True,red
KR_5842662673,False,blue
KR_5842662673,True,red
KR_5843512586,False,red
KR_5843512586,True,blue
KR_5844255087,True,blue
KR_5844255087,False,red
KR_5844663601,True,blue
KR_5844663601,False,red
KR_5845708547,False,blue
KR_5845708547,True,red
KR_5846174636,False,blue
KR_5846174636,True,red
KR_5847475627,True,red
KR_5847475627,False,blue
KR_5847822118,True,red
KR_5847822118,False,blue
KR_5848104197,False,blue
KR_5848104197,True,red
KR_5848286020,True,blue
KR_5848286020,False,red
KR_5848460911,False,red
KR_5848460911,True,blue
KR_5848970968,False,red
KR_5848970968,True,blue
KR_5849510149,True,red
KR_5849510149,False,blue
KR_5849512696,False,blue
KR_5849512696,True,red
KR_5849633856,True,red
KR_5849633856,False,blue
KR_5849683735,True,blue
KR_5849683735,False,red
KR_5850323856,False,red
KR_5850323856,True,blue
KR_5851211885,True,red
KR_5851211885,False,blue
KR_5851253194,False,red
KR_5851253194,True,blue
KR_5851301347,False,blue
KR_5851301347,True,red
KR_5851366190,False,blue
KR_5851366190,True,red
KR_5851550030,True,blue
KR_5851550030,False,red
KR_5851860627,True,blue
KR_5851860627,False,red
KR_5851899204,True,red
KR_5851899204,False,blue
KR_5851916268,False,red
KR_5851916268,True,blue
KR_5853058795,False,red
KR_5853058795,True,blue
KR_5853235556,True,red
KR_5853235556,False,blue
KR_5853612498,False,red
KR_5853612498,True,blue
KR_5853712948,False,blue
KR_5853712948,True,red
KR_5853882028,False,blue
KR_5853882028,True,red
KR_5854669499,False,red
KR_5854669499,True,blue
KR_5854900644,True,blue
KR_5854900644,False,red
KR_5854967299,False,blue
KR_5854967299,True,red
KR_5855173278,False,red
KR_5855173278,True,blue
KR_5856213779,False,red
KR_5856213779,True,blue
KR_5856240114,False,blue
KR_5856240114,True,red
KR_5856549302,True,blue
KR_5856549302,False,red
KR_5857242236,False,blue
KR_5857242236,True,red
KR_5857950730,False,blue
KR_5857950730,True,red
KR_5859133101,True,blue
KR_5859133101,False,red
KR_5859192985,True,red
KR_5859192985,False,blue
KR_5859409392,False,blue
KR_5859409392,True,red
KR_5861894564,False,red
KR_5861894564,True,blue
KR_5861942272,False,red
KR_5861942272,True,blue
KR_5862075648,True,red
KR_5862075648,False,blue
KR_5862263007,False,red
KR_5862263007,True,blue
KR_5862466553,True,red
KR_5862466553,False,blue
KR_5862558408,True,blue
KR_5862558408,False,red
KR_5862629830,True,red
KR_5862629830,False,blue
KR_5862710932,True,red
KR_5862710932,False,blue
KR_5863724643,False,blue
KR_5863724643,True,red
KR_5864736805,True,red
KR_5864736805,False,blue
KR_5864851426,False,red
KR_5864851426,True,blue
KR_5864855518,False,blue
KR_5864855518,True,red
KR_5864928624,True,red
KR_5864928624,False,blue
KR_5865021453,True,red
KR_5865021453,False,blue
KR_5865794735,True,red
KR_5865794735,False,blue
KR_5866046729,False,blue
KR_5866046729,True,red
KR_5866455534,True,red
KR_5866455534,False,blue
KR_5867015233,False,red
KR_5867015233,True,blue
KR_5867774029,False,blue
KR_5867774029,True,red
KR_5867889877,False,red
KR_5867889877,True,blue
KR_5868918873,True,blue
KR_5868918873,False,red
KR_5869088779,True,blue
KR_5869088779,False,red
KR_5869176991,False,blue
KR_5869176991,True,red
KR_5869379723,True,red
KR_5869379723,False,blue
KR_5869383166,False,blue
KR_5869383166,True,red
KR_5869431620,False,red
KR_5869431620,True,blue
KR_5870043355,False,red
KR_5870043355,True,blue
KR_5870444122,False,blue
KR_5870444122,True,red
KR_5870494241,True,blue
KR_5870494241,False,red
KR_5870537285,False,blue
KR_5870537285,True,red
KR_5870609031,True,blue
KR_5870609031,False,red
KR_5870949724,True,red
KR_5870949724,False,blue
KR_5871514057,False,blue
KR_5871514057,True,red
KR_5871531344,True,blue
KR_5871531344,False,red
KR_5871619489,False,blue
KR_5871619489,True,red
KR_5871689664,False,red
KR_5871689664,True,blue
KR_5871924126,True,blue
KR_5871924126,False,red
KR_5871959008,False,red
KR_5871959008,True,blue
KR_5872082317,False,blue
KR_5872082317,True,red
KR_5872147394,False,blue
KR_5872147394,True,red
KR_5872155932,False,blue
KR_5872155932,True,red
KR_5872635522,True,red
KR_5872635522,False,blue
KR_5872659285,True,blue
KR_5872659285,False,red
KR_5872841245,False,red
KR_5872841245,True,blue
KR_5872935397,True,red
KR_5872935397,False,blue
KR_5873107003,True,blue
KR_5873107003,False,red
KR_5873198692,False,blue
KR_5873198692,True,red
KR_5873228997,False,red
KR_5873228997,True,blue
KR_5873242308,False,blue
KR_5873242308,True,red
KR_5873420000,True,blue
KR_5873420000,False,red
KR_5873619531,False,red
KR_5873619531,True,blue
KR_5873718091,True,red
KR_5873718091,False,blue
KR_5873722933,True,blue
KR_5873722933,False,red
KR_5873879398,False,blue
KR_5873879398,True,red
KR_5874268971,False,blue
KR_5874268971,True,red
KR_5874553977,True,blue
KR_5874553977,False,red
KR_5874714344,True,red
KR_5874714344,False,blue
KR_5874800205,False,red
KR_5874800205,True,blue
KR_5874819788,True,red
KR_5874819788,False,blue
KR_5875049406,True,blue
KR_5875049406,False,red
KR_5875157479,True,red
KR_5875157479,False,blue
KR_5875165466,False,blue
KR_5875165466,True,red
KR_5875174372,True,blue
KR_5875174372,False,red
KR_5875327481,False,red
KR_5875327481,True,blue
KR_5875405060,True,blue
KR_5875405060,False,red
KR_5876232540,True,red
KR_5876232540,False,blue
KR_5876250371,True,red
KR_5876250371,False,blue
KR_5876607044,True,blue
KR_5876607044,False,red
KR_5876786735,True,red
KR_5876786735,False,blue
KR_5876874991,False,red
KR_5876874991,True,blue
KR_5876930148,False,red
KR_5876930148,True,blue
KR_5877014636,False,red
KR_5877014636,True,blue
KR_5877090542,False,blue
KR_5877090542,True,red
KR_5877144460,False,red
KR_5877144460,True,blue
KR_5877157564,False,red
KR_5877157564,True,blue
KR_5877328147,False,red
KR_5877328147,True,blue
KR_5877586793,False,red
KR_5877586793,True,blue
KR_5877708069,False,red
KR_5877708069,True,blue
KR_5877997250,True,blue
KR_5877997250,False,red
KR_5878087707,False,blue
KR_5878087707,True,red
KR_5878260246,True,red
KR_5878260246,False,blue
KR_5878393362,True,blue
KR_5878393362,False,red
KR_5878608517,False,red
KR_5878608517,True,blue
KR_5878824722,True,blue
KR_5878824722,False,red
KR_5879367912,False,blue
KR_5879367912,True,red
KR_5879715883,True,blue
KR_5879715883,False,red
KR_5879799709,False,blue
KR_5879799709,True,red
KR_5880272921,True,red
KR_5880272921,False,blue
KR_5881112940,True,blue
KR_5881112940,False,red
KR_5881198312,False,blue
KR_5881198312,True,red
KR_5881474236,True,red
KR_5881474236,False,blue
KR_5881484828,True,blue
KR_5881484828,False,red
KR_5881809047,True,blue
KR_5881809047,False,red
KR_5881815955,True,red
KR_5881815955,False,blue
KR_5881874518,True,red
KR_5881874518,False,blue
KR_5882323815,True,red
KR_5882323815,False,blue
KR_5882469095,False,red
KR_5882469095,True,blue
KR_5882755575,True,blue
KR_5882755575,False,red
KR_5882770677,True,blue
KR_5882770677,False,red
KR_5883086053,True,red
KR_5883086053,False,blue
KR_5883405339,True,blue
KR_5883405339,False,red
KR_5883706208,True,red
KR_5883706208,False,blue
KR_5883719883,True,red
KR_5883719883,False,blue
KR_5883863599,True,red
KR_5883863599,False,blue
KR_5884167016,False,blue
KR_5884167016,True,red
KR_5884216955,False,red
KR_5884216955,True,blue
KR_5884240848,False,red
KR_5884240848,True,blue
KR_5884311946,True,blue
KR_5884311946,False,red
KR_5884403328,True,red
KR_5884403328,False,blue
KR_5884503800,True,red
KR_5884503800,False,blue
KR_5884550653,False,red
KR_5884550653,True,blue
KR_5884741228,True,blue
KR_5884741228,False,red
KR_5884762250,True,blue
KR_5884762250,False,red
KR_5885218478,False,red
KR_5885218478,True,blue
KR_5885353483,False,blue
KR_5885353483,True,red
KR_5885475778,True,red
KR_5885475778,False,blue
KR_5885533772,True,red
KR_5885533772,False,blue
KR_5885553020,False,red
KR_5885553020,True,blue
KR_5885573459,False,red
KR_5885573459,True,blue
KR_5885662852,True,red
KR_5885662852,False,blue
KR_5885671745,False,blue
KR_5885671745,True,red
KR_5885778307,True,blue
KR_5885778307,False,red
KR_5885803499,True,blue
KR_5885803499,False,red
KR_5885946038,True,blue
KR_5885946038,False,red
KR_5886090559,True,red
KR_5886090559,False,blue
KR_5886247492,False,red
KR_5886247492,True,blue
KR_5886294793,True,blue
KR_5886294793,False,red
KR_5886362047,False,blue
KR_5886362047,True,red
KR_5886931761,True,blue
KR_5886931761,False,red
KR_5887058312,False,blue
KR_5887058312,True,red
KR_5887066791,True,blue
KR_5887066791,False,red
KR_5887215930,False,red
KR_5887215930,True,blue
KR_5887235799,False,red
KR_5887235799,True,blue
KR_5887256265,True,red
KR_5887256265,False,blue
KR_5887571766,True,blue
KR_5887571766,False,red
KR_5887752312,False,red
KR_5887752312,True,blue
KR_5887754290,False,red
KR_5887754290,True,blue
KR_5887876725,False,blue
KR_5887876725,True,red
KR_5887900545,False,red
KR_5887900545,True,blue
KR_5888311163,True,red
KR_5888311163,False,blue
KR_5888365428,True,blue
KR_5888365428,False,red
KR_5888448524,False,red
KR_5888448524,True,blue
KR_5888476499,False,red
KR_5888476499,True,blue
KR_5888536018,True,red
KR_5888536018,False,blue
KR_5888643652,True,red
KR_5888643652,False,blue
KR_5888802443,False,blue
KR_5888802443,True,red
KR_5888902959,False,blue
KR_5888902959,True,red
KR_5888904453,False,blue
KR_5888904453,True,red
KR_5888982910,True,red
KR_5888982910,False,blue
KR_5888992747,True,blue
KR_5888992747,False,red
KR_5889164595,True,blue
KR_5889164595,False,red
KR_5889380119,True,red
KR_5889380119,False,blue
KR_5889426841,True,red
KR_5889426841,False,blue
KR_5889617213,True,red
KR_5889617213,False,blue
KR_5889714279,True,red
KR_5889714279,False,blue
KR_5889725221,False,red
KR_5889725221,True,blue
KR_5889741720,False,red
KR_5889741720,True,blue
KR_5889916402,True,red
KR_5889916402,False,blue
KR_5889947107,True,red
KR_5889947107,False,blue
KR_5889983669,True,red
KR_5889983669,False,blue
KR_5889990063,False,red
KR_5889990063,True,blue
KR_5890019712,False,red
KR_5890019712,True,blue
KR_5890085507,False,blue
KR_5890085507,True,red
KR_5890224621,True,blue
KR_5890224621,False,red
KR_5890231223,True,red
KR_5890231223,False,blue
KR_5890245030,False,red
KR_5890245030,True,blue
KR_5890670918,True,red
KR_5890670918,False,blue
KR_5890736391,True,blue
KR_5890736391,False,red
KR_5890745754,False,blue
KR_5890745754,True,red
KR_5890861512,False,blue
KR_5890861512,True,red
KR_5890978808,True,red
KR_5890978808,False,blue
KR_5891004008,True,blue
KR_5891004008,False,red
KR_5891068080,False,red
KR_5891068080,True,blue
KR_5891093010,False,red
KR_5891093010,True,blue
KR_5891139161,True,red
KR_5891139161,False,blue
KR_5891248629,False,red
KR_5891248629,True,blue
KR_5891320973,True,blue
KR_5891320973,False,red
KR_5891836259,True,blue
KR_5891836259,False,red
KR_5891926832,True,red
KR_5891926832,False,blue
KR_5891934392,True,red
KR_5891934392,False,blue
KR_5891965284,False,blue
KR_5891965284,True,red
KR_5891998281,False,red
KR_5891998281,True,blue
KR_5892006541,True,blue
KR_5892006541,False,red
KR_5892025893,False,red
KR_5892025893,True,blue
KR_5892193872,True,red
KR_5892193872,False,blue
KR_5892227228,True,blue
KR_5892227228,False,red
KR_5892362347,False,blue
KR_5892362347,True,red
KR_5892364555,True,blue
KR_5892364555,False,red
KR_5892392026,True,red
KR_5892392026,False,blue
KR_5892431231,True,blue
KR_5892431231,False,red
KR_5892441767,False,blue
KR_5892441767,True,red
KR_5892520368,False,blue
KR_5892520368,True,red
KR_5892566303,False,red
KR_5892566303,True,blue
KR_5892612499,False,red
KR_5892612499,True,blue
KR_5892860545,True,blue
KR_5892860545,False,red
KR_5892861787,True,red
KR_5892861787,False,blue
KR_5893036419,True,red
KR_5893036419,False,blue
KR_5893174649,True,red
KR_5893174649,False,blue
KR_5893249821,False,blue
KR_5893249821,True,red
KR_5893294004,False,red
KR_5893294004,True,blue
KR_5893324520,True,red
KR_5893324520,False,blue
KR_5893386173,False,red
KR_5893386173,True,blue
KR_5893464029,False,blue
KR_5893464029,True,red
KR_5893518683,False,blue
KR_5893518683,True,red
KR_5893534127,False,red
KR_5893534127,True,blue
KR_5893567723,False,blue
KR_5893567723,True,red
KR_5893586770,True,blue
KR_5893586770,False,red
KR_5893641274,False,blue
KR_5893641274,True,red
KR_5893685422,False,blue
KR_5893685422,True,red
KR_5893732722,False,blue
KR_5893732722,True,red
KR_5894195894,False,blue
KR_5894195894,True,red
KR_5894215800,True,red
KR_5894215800,False,blue
KR_5894236248,False,red
KR_5894236248,True,blue
KR_5894242931,True,red
KR_5894242931,False,blue
KR_5894250529,False,red
KR_5894250529,True,blue
KR_5894262671,False,blue
KR_5894262671,True,red
KR_5894296522,True,red
KR_5894296522,False,blue
KR_5894305797,False,blue
KR_5894305797,True,red
KR_5894320843,True,red
KR_5894320843,False,blue
KR_5894380642,False,blue
KR_5894380642,True,red
KR_5894433966,True,red
KR_5894433966,False,blue
KR_5894519893,False,blue
KR_5894519893,True,red
KR_5894541989,True,blue
KR_5894541989,False,red
KR_5894611428,False,blue
KR_5894611428,True,red
KR_5894658192,False,red
KR_5894658192,True,blue
KR_5894711637,False,blue
KR_5894711637,True,red
KR_5894722179,False,red
KR_5894722179,True,blue
KR_5894818353,True,blue
KR_5894818353,False,red
KR_5894867656,True,red
KR_5894867656,False,blue
KR_5894897322,False,red
KR_5894897322,True,blue
KR_5894917832,False,red
KR_5894917832,True,blue
KR_5894925859,True,red
KR_5894925859,False,blue
KR_5895065494,True,red
KR_5895065494,False,blue
KR_5895066355,True,blue
KR_5895066355,False,red
KR_5895073732,False,red
KR_5895073732,True,blue
KR_5895082226,False,blue
KR_5895082226,True,red
KR_5895123116,True,blue
KR_5895123116,False,red
KR_5895137548,False,red
KR_5895137548,True,blue
KR_5895306058,True,red
KR_5895306058,False,blue
KR_5895310573,True,blue
KR_5895310573,False,red
KR_5895315487,True,blue
KR_5895315487,False,red
KR_5895325728,False,red
KR_5895325728,True,blue
KR_5895328543,False,blue
KR_5895328543,True,red
KR_5895386930,True,blue
KR_5895386930,False,red
KR_5895403913,False,red
KR_5895403913,True,blue
KR_5895449996,True,red
KR_5895449996,False,blue
KR_5895495971,False,blue
KR_5895495971,True,red
KR_5895496513,False,red
KR_5895496513,True,blue
KR_5895518929,True,blue
KR_5895518929,False,red
KR_5895581705,True,blue
KR_5895581705,False,red
KR_5895581748,True,red
KR_5895581748,False,blue
KR_5895595350,True,blue
KR_5895595350,False,red
KR_5895620917,True,blue
KR_5895620917,False,red
KR_5895623086,False,blue
KR_5895623086,True,red
KR_5895630100,True,red
KR_5895630100,False,blue
KR_5895662260,True,red
KR_5895662260,False,blue
KR_5895672553,True,blue
KR_5895672553,False,red
KR_5895737865,True,blue
KR_5895737865,False,red
KR_5895775426,False,red
KR_5895775426,True,blue
KR_5895850665,True,blue
KR_5895850665,False,red
KR_5895899477,False,blue
KR_5895899477,True,red
KR_5895905105,False,blue
KR_5895905105,True,red
KR_5895906836,False,blue
KR_5895906836,True,red
KR_5895925871,False,red
KR_5895925871,True,blue
KR_5895927597,False,blue
KR_5895927597,True,red
KR_5895963822,False,red
KR_5895963822,True,blue
KR_5895977753,True,red
KR_5895977753,False,blue
KR_5895998753,True,red
KR_5895998753,False,blue
KR_5896018896,True,red
KR_5896018896,False,blue
KR_5896074010,False,red
KR_5896074010,True,blue
KR_5896157852,False,red
KR_5896157852,True,blue
KR_5896183156,True,red
KR_5896183156,False,blue
KR_5896241983,False,red
KR_5896241983,True,blue
KR_5896252505,False,blue
KR_5896252505,True,red
KR_5896265415,True,red
KR_5896265415,False,blue
KR_5896371075,True,red
KR_5896371075,False,blue
KR_5896435022,True,blue
KR_5896435022,False,red
KR_5896455848,True,blue
KR_5896455848,False,red
KR_5896671113,False,blue
KR_5896671113,True,red
KR_5896687624,False,blue
KR_5896687624,True,red
KR_5896726660,True,blue
KR_5896726660,False,red
KR_5896755646,False,red
KR_5896755646,True,blue
KR_5896810328,False,red
KR_5896810328,True,blue
KR_5896819108,False,red
KR_5896819108,True,blue
KR_5896822039,True,red
KR_5896822039,False,blue
KR_5896880594,False,red
KR_5896880594,True,blue
KR_5896888477,False,red
KR_5896888477,True,blue
KR_5896951167,True,blue
KR_5896951167,False,red
KR_5896977318,True,red
KR_5896977318,False,blue
KR_5896992933,False,red
KR_5896992933,True,blue
KR_5897053069,False,red
KR_5897053069,True,blue
KR_5897065176,True,blue
KR_5897065176,False,red
KR_5897072145,True,red
KR_5897072145,False,blue
KR_5897115458,True,red
KR_5897115458,False,blue
KR_5897139436,True,red
KR_5897139436,False,blue
KR_5897196540,True,blue
KR_5897196540,False,red
KR_5897225188,False,red
KR_5897225188,True,blue
KR_5897249132,False,blue
KR_5897249132,True,red
KR_5897251846,False,blue
KR_5897251846,True,red
KR_5897258869,False,red
KR_5897258869,True,blue
KR_5897336027,False,red
KR_5897336027,True,blue
KR_5897340284,True,blue
KR_5897340284,False,red
KR_5897356864,True,red
KR_5897356864,False,blue
KR_5897357428,True,blue
KR_5897357428,False,red
KR_5897371549,False,blue
KR_5897371549,True,red
KR_5897376946,False,blue
KR_5897376946,True,red
KR_5897417202,True,blue
KR_5897417202,False,red
KR_5897426188,True,blue
KR_5897426188,False,red
KR_5897431763,True,red
KR_5897431763,False,blue
KR_5897433374,False,blue
KR_5897433374,True,red
KR_5897458606,True,red
KR_5897458606,False,blue
KR_5897489424,False,red
KR_5897489424,True,blue
KR_5897518084,True,red
KR_5897518084,False,blue
KR_5897521126,False,blue
KR_5897521126,True,red
KR_5897521620,True,blue
KR_5897521620,False,red
KR_5897523110,True,blue
KR_5897523110,False,red
KR_5897533308,True,red
KR_5897533308,False,blue
KR_5897553078,False,blue
KR_5897553078,True,red
KR_5897562247,False,red
KR_5897562247,True,blue
KR_5897583642,True,red
KR_5897583642,False,blue
KR_5897586379,False,red
KR_5897586379,True,blue
KR_5897592492,True,red
KR_5897592492,False,blue
KR_5897595212,True,blue
KR_5897595212,False,red
KR_5897602203,False,blue
KR_5897602203,True,red
KR_5897602555,False,red
KR_5897602555,True,blue
KR_5897704180,False,blue
KR_5897704180,True,red
KR_5897708858,True,blue
KR_5897708858,False,red
KR_5897711466,False,red
KR_5897711466,True,blue
KR_5897860714,False,red
KR_5897860714,True,blue
KR_5897883568,True,red
KR_5897883568,False,blue
KR_5897899902,True,red
KR_5897899902,False,blue
KR_5897918967,True,blue
KR_5897918967,False,red
KR_5897932421,False,red
KR_5897932421,True,blue
KR_5897947438,False,red
KR_5897947438,True,blue
KR_5897955525,True,red
KR_5897955525,False,blue
KR_5897959233,False,blue
KR_5897959233,True,red
KR_5898122898,True,red
